segment	fivePrime	threePrime	counts
PB2_vRNA	329	2227	0
PB2_vRNA	249	319	1
PB1_vRNA	377	2049	0
PA_vRNA	701	1656	3
NP_vRNA	339	881	2
NA_vRNA	607	633	0
PB2_vRNA	1964	2089	0
NP_vRNA	212	1414	0
NP_vRNA	318	1394	0
PB1_vRNA	748	1725	0
NA_vRNA	297	564	2
HA_vRNA	377	1465	0
PB2_vRNA	716	1911	0
PA_vRNA	1451	1669	0
HA_vRNA	1076	1590	2
NA_vRNA	473	1161	0
PA_vRNA	320	330	0
NA_vRNA	913	952	0
PB2_vRNA	510	595	0
PA_vRNA	160	2087	0
PA_vRNA	564	1830	0
PB2_vRNA	820	842	0
PB2_vRNA	267	2197	0
HA_vRNA	171	1167	2
NA_vRNA	171	1070	0
PA_vRNA	335	1767	4
PA_vRNA	887	925	0
PB1_vRNA	373	2040	0
NP_vRNA	498	1069	1
NA_vRNA	721	797	0
PB1_vRNA	230	2139	0
PB2_vRNA	861	965	1
NS_vRNA	282	713	0
PA_vRNA	179	2025	0
PB1_vRNA	2053	2076	10
HA_vRNA	650	757	0
HA_vRNA	130	1069	1
PB1_vRNA	131	163	0
PB2_vRNA	165	211	0
NP_vRNA	910	1045	3
PB1_vRNA	221	794	1
NP_vRNA	653	1075	1
PB1_vRNA	432	2018	1
PB1_vRNA	166	2102	16
PB1_vRNA	241	446	0
NA_vRNA	368	939	0
NA_vRNA	347	1257	0
PB2_vRNA	222	2196	0
PA_vRNA	624	1742	4
PB1_vRNA	701	1762	0
NP_vRNA	413	1193	8
PB1_vRNA	297	2016	0
PB2_vRNA	257	2191	0
PA_vRNA	1130	1872	0
PB1_vRNA	2276	2289	1
NP_vRNA	442	515	1
NA_vRNA	363	1112	1
PB1_vRNA	592	1904	2
PB2_vRNA	307	2132	0
PB2_vRNA	1173	2119	3
PB2_vRNA	268	2241	130
M_vRNA	252	970	0
PB2_vRNA	267	2150	3
PB1_vRNA	712	1718	0
PB2_vRNA	1834	1859	1
NP_vRNA	694	806	0
NA_vRNA	290	1196	92
NA_vRNA	1007	1043	11
PA_vRNA	252	1989	0
PB2_vRNA	461	1993	0
PA_vRNA	1236	1829	0
PB2_vRNA	238	2157	0
HA_vRNA	488	1232	1
PB1_vRNA	275	2151	0
PB1_vRNA	445	2038	0
PB1_vRNA	460	1952	1
PB1_vRNA	522	1731	0
PB2_vRNA	420	1958	0
PB1_vRNA	357	2070	0
PB2_vRNA	382	2085	0
NP_vRNA	795	1305	0
NS_vRNA	272	307	0
PA_vRNA	229	2023	0
HA_vRNA	212	632	5
PA_vRNA	898	1299	0
PB1_vRNA	289	2219	0
PB2_vRNA	328	1602	0
PB1_vRNA	426	2076	0
PB1_vRNA	524	1715	11
NA_vRNA	135	1296	0
PA_vRNA	538	1860	0
NS_vRNA	183	749	1
PA_vRNA	291	2026	0
PB2_vRNA	611	1750	0
PB2_vRNA	291	2109	0
PB2_vRNA	420	2085	0
HA_vRNA	932	969	0
PB2_vRNA	457	1968	0
PA_vRNA	339	1924	0
PB2_vRNA	666	1744	0
PB2_vRNA	389	2086	0
PA_vRNA	316	2023	0
PB2_vRNA	243	424	0
PA_vRNA	407	541	2
NP_vRNA	1198	1239	0
PA_vRNA	167	2033	0
PB1_vRNA	263	2155	0
PA_vRNA	650	1705	0
PA_vRNA	146	647	0
M_vRNA	194	396	0
PA_vRNA	791	1600	0
NA_vRNA	369	477	1
PA_vRNA	122	168	0
PB1_vRNA	337	2187	0
NA_vRNA	720	848	0
PB2_vRNA	399	502	0
PB1_vRNA	419	2037	0
PB1_vRNA	510	1923	0
PB2_vRNA	108	2127	0
PB1_vRNA	289	2131	0
HA_vRNA	775	807	0
PA_vRNA	1473	1770	0
PB1_vRNA	283	2145	0
NP_vRNA	660	1046	2
PB1_vRNA	388	1984	0
PA_vRNA	763	1548	0
PB1_vRNA	2274	2286	12
PA_vRNA	235	2080	0
PB2_vRNA	518	1822	10
HA_vRNA	1571	1686	2
PA_vRNA	538	643	5
PB2_vRNA	729	1676	0
PA_vRNA	451	1801	0
NP_vRNA	921	1224	0
HA_vRNA	403	1512	0
PA_vRNA	320	1965	0
PA_vRNA	293	1824	0
PB1_vRNA	309	2153	2
PB2_vRNA	1141	2279	1
PA_vRNA	529	1772	0
PA_vRNA	886	1583	38
PB2_vRNA	681	1824	0
PA_vRNA	351	1932	0
HA_vRNA	545	1338	0
PB2_vRNA	574	1892	0
PB2_vRNA	175	2182	0
PB1_vRNA	300	2203	0
PA_vRNA	740	1696	0
PB1_vRNA	275	2144	10
PA_vRNA	460	1933	8
NA_vRNA	513	1073	0
PA_vRNA	788	2106	1
PB2_vRNA	790	802	0
NA_vRNA	261	1169	0
PA_vRNA	308	1995	0
PA_vRNA	365	2011	0
PB2_vRNA	959	1063	0
PB2_vRNA	59	1234	0
PB1_vRNA	614	1825	5
PB1_vRNA	485	1208	0
PA_vRNA	110	1866	1
PA_vRNA	317	2041	0
PA_vRNA	460	1868	0
PB2_vRNA	386	1875	0
PB2_vRNA	346	2134	0
PB1_vRNA	473	1973	0
PB2_vRNA	337	2173	0
PB2_vRNA	470	1884	0
PB1_vRNA	776	1750	3
PA_vRNA	733	1973	0
PA_vRNA	303	2017	0
M_vRNA	567	642	0
PA_vRNA	454	1719	0
PA_vRNA	790	1642	0
PB1_vRNA	229	2137	0
PB1_vRNA	497	1915	0
PA_vRNA	467	2002	0
M_vRNA	512	663	1
PB1_vRNA	772	1720	0
PB2_vRNA	316	2083	0
PB1_vRNA	337	2185	1078
HA_vRNA	1578	1678	1
PB1_vRNA	845	1733	3
PA_vRNA	278	2117	0
PB1_vRNA	269	2136	0
PA_vRNA	374	1922	0
NA_vRNA	521	932	0
PB2_vRNA	417	2003	0
PA_vRNA	278	2090	4
PB1_vRNA	616	1752	0
PB2_vRNA	314	2072	0
HA_vRNA	1537	1678	0
PA_vRNA	292	2041	0
PB2_vRNA	200	2191	0
PB2_vRNA	583	1778	47
HA_vRNA	448	1408	0
PA_vRNA	352	2028	0
PB1_vRNA	296	2148	2
PB1_vRNA	459	2035	0
NP_vRNA	264	1314	1
PB2_vRNA	369	2078	143
PB2_vRNA	503	1862	0
NA_vRNA	333	1158	3
PB2_vRNA	358	2042	0
PB1_vRNA	230	2083	0
HA_vRNA	811	856	1
PB1_vRNA	482	1126	0
NA_vRNA	277	1172	0
PA_vRNA	270	2089	0
NP_vRNA	721	954	0
PB1_vRNA	950	1695	0
PB1_vRNA	529	2047	0
PB1_vRNA	405	2040	0
NA_vRNA	859	881	0
NS_vRNA	324	699	0
NA_vRNA	117	478	1
PA_vRNA	646	1583	0
PB2_vRNA	460	1954	0
PA_vRNA	1100	1758	0
PB1_vRNA	508	1968	0
HA_vRNA	269	1645	0
HA_vRNA	178	645	1
PB2_vRNA	389	1042	0
PB1_vRNA	517	1229	3
PB2_vRNA	386	1565	0
PB1_vRNA	233	2165	0
NP_vRNA	39	1016	0
NP_vRNA	371	1222	0
PA_vRNA	196	2018	0
PA_vRNA	351	378	1
NA_vRNA	448	932	0
PB2_vRNA	388	896	1
PA_vRNA	1337	1793	0
NP_vRNA	303	333	0
PA_vRNA	384	621	1
NA_vRNA	306	1190	0
PA_vRNA	173	1508	0
PB2_vRNA	244	2192	0
PB1_vRNA	177	2141	1
NA_vRNA	172	1095	0
NS_vRNA	351	769	4
PB2_vRNA	365	1278	0
PB1_vRNA	437	2038	0
NP_vRNA	545	976	1
PA_vRNA	495	2017	0
NP_vRNA	617	988	0
HA_vRNA	369	1511	0
PA_vRNA	354	1949	0
HA_vRNA	518	599	0
HA_vRNA	1146	1273	0
PB1_vRNA	253	2122	0
NP_vRNA	445	510	0
PA_vRNA	406	1872	0
NP_vRNA	380	1225	0
PA_vRNA	515	1834	0
NA_vRNA	372	684	0
PB2_vRNA	1157	2053	0
PB1_vRNA	249	289	0
HA_vRNA	750	1077	10
PB1_vRNA	412	1989	0
PB2_vRNA	284	2122	0
PB2_vRNA	417	2037	0
NA_vRNA	656	925	0
NP_vRNA	566	1263	0
PA_vRNA	287	1964	0
PB1_vRNA	296	2073	0
PA_vRNA	376	2011	0
HA_vRNA	95	455	4
PA_vRNA	406	1986	0
PB1_vRNA	238	2205	0
PA_vRNA	221	2105	0
PA_vRNA	306	2064	0
PB2_vRNA	275	2108	0
PB2_vRNA	660	1313	2
PB1_vRNA	938	2170	14
NP_vRNA	1108	1164	0
PB1_vRNA	1695	2052	0
HA_vRNA	237	1636	0
PA_vRNA	523	1790	0
PB2_vRNA	342	2038	0
PA_vRNA	544	1693	0
NA_vRNA	887	1007	1
PA_vRNA	261	2064	0
PB2_vRNA	1312	1471	0
NA_vRNA	150	984	0
PB1_vRNA	437	1992	0
PA_vRNA	1028	1061	0
NP_vRNA	177	911	0
PB1_vRNA	307	2144	0
PA_vRNA	237	2075	0
PB1_vRNA	214	2206	4
PA_vRNA	408	1930	0
PB1_vRNA	266	1407	1
PA_vRNA	690	1718	0
HA_vRNA	884	1196	0
PB2_vRNA	260	2191	0
PB1_vRNA	1155	1688	1
NA_vRNA	519	852	0
PA_vRNA	446	1933	0
NP_vRNA	1185	1230	3
PB1_vRNA	215	2145	0
HA_vRNA	774	1282	0
PB2_vRNA	561	1940	0
PB1_vRNA	174	1987	0
NA_vRNA	334	1259	0
NP_vRNA	336	1104	0
HA_vRNA	1008	1038	0
PB2_vRNA	422	2003	0
PB2_vRNA	156	428	0
HA_vRNA	458	1427	0
PB2_vRNA	456	2006	0
PA_vRNA	449	1938	0
PB1_vRNA	927	1581	0
PA_vRNA	1304	1419	1
PB1_vRNA	236	2142	0
NA_vRNA	188	1257	0
NP_vRNA	252	1367	0
M_vRNA	287	646	0
PB1_vRNA	139	152	2
PB1_vRNA	1989	2116	0
PB2_vRNA	390	2028	0
PA_vRNA	245	2087	0
PA_vRNA	497	1976	0
PA_vRNA	294	368	0
NP_vRNA	451	1084	0
HA_vRNA	188	666	0
HA_vRNA	653	1225	0
PA_vRNA	272	1926	0
PB1_vRNA	362	2131	0
NP_vRNA	882	939	0
PA_vRNA	397	1944	11
PA_vRNA	1618	1969	0
NP_vRNA	884	940	0
PA_vRNA	497	1851	0
PB1_vRNA	633	1817	0
NP_vRNA	77	976	1
PB1_vRNA	1931	1966	0
PB2_vRNA	359	1722	1
PB1_vRNA	310	2162	22
M_vRNA	193	395	0
PB2_vRNA	230	2198	0
HA_vRNA	488	678	0
NA_vRNA	1194	1233	0
PA_vRNA	291	1934	0
PB1_vRNA	406	2063	0
PB1_vRNA	458	2033	0
PA_vRNA	218	1865	0
PA_vRNA	160	1311	0
PB1_vRNA	1377	1445	0
PB2_vRNA	455	1988	0
PA_vRNA	293	2060	0
NS_vRNA	226	538	5
PB2_vRNA	552	1920	0
HA_vRNA	274	1611	0
NA_vRNA	474	986	0
NA_vRNA	669	918	0
NA_vRNA	334	535	1
PB1_vRNA	863	1382	0
PB1_vRNA	383	1923	0
PA_vRNA	376	2039	0
PB1_vRNA	853	2213	0
PB2_vRNA	438	2036	0
PA_vRNA	286	1954	0
PA_vRNA	235	2054	0
PA_vRNA	245	1966	0
PA_vRNA	386	1959	25
HA_vRNA	296	1652	0
PA_vRNA	425	480	0
PB1_vRNA	465	1916	1
PB1_vRNA	490	1234	1
PB2_vRNA	508	1875	0
NP_vRNA	321	1253	0
NS_vRNA	275	583	0
PB1_vRNA	337	2041	0
PB2_vRNA	510	2000	0
HA_vRNA	460	1462	0
PB1_vRNA	1482	1509	0
PB1_vRNA	524	1971	0
PB2_vRNA	231	2115	0
PA_vRNA	428	1894	0
PB1_vRNA	169	2048	0
PB1_vRNA	416	2019	0
HA_vRNA	403	1529	0
PA_vRNA	738	1766	0
PB2_vRNA	1254	1516	2
PA_vRNA	209	1978	0
PB2_vRNA	340	2141	0
NP_vRNA	343	1075	0
PA_vRNA	453	1833	0
PB2_vRNA	258	586	0
PB1_vRNA	482	1977	0
NA_vRNA	275	1191	0
PA_vRNA	332	1938	0
PB1_vRNA	872	1608	0
PB1_vRNA	568	1854	0
HA_vRNA	906	917	1
PA_vRNA	245	887	0
NP_vRNA	769	940	0
PB1_vRNA	233	2179	0
PB2_vRNA	380	1745	0
NP_vRNA	509	765	0
NP_vRNA	142	323	1
PB2_vRNA	199	2166	0
PA_vRNA	250	2095	0
NA_vRNA	517	569	0
M_vRNA	219	855	0
NA_vRNA	258	381	4
PA_vRNA	358	2075	0
PA_vRNA	252	2000	1
PB1_vRNA	253	592	0
PA_vRNA	648	1685	0
PB2_vRNA	635	1890	0
PA_vRNA	351	2000	0
PB1_vRNA	359	2086	0
PA_vRNA	509	1771	0
PB2_vRNA	588	1889	6
PB1_vRNA	357	2144	0
PB2_vRNA	514	1892	0
PB1_vRNA	491	2082	0
NA_vRNA	798	1263	0
PA_vRNA	351	2047	0
M_vRNA	186	396	0
NA_vRNA	696	878	0
HA_vRNA	703	968	0
PB2_vRNA	317	2072	1
NP_vRNA	249	330	0
NA_vRNA	614	907	0
PA_vRNA	264	1944	0
PA_vRNA	656	1126	0
PB2_vRNA	140	2101	0
NS_vRNA	499	781	0
PB2_vRNA	621	1809	3
PB2_vRNA	893	1592	0
HA_vRNA	355	1510	7
PB2_vRNA	721	1713	0
HA_vRNA	328	1608	0
PB2_vRNA	229	2166	0
NP_vRNA	916	1116	0
HA_vRNA	1113	1578	0
PB2_vRNA	407	1847	0
PA_vRNA	527	1772	0
PB2_vRNA	343	2042	0
PA_vRNA	1096	1837	1
PB1_vRNA	1536	1561	0
PB2_vRNA	714	1641	0
NP_vRNA	224	1432	0
PA_vRNA	1217	1463	0
PA_vRNA	1443	1568	0
PB2_vRNA	475	1861	3
PB1_vRNA	404	2075	0
PB1_vRNA	322	2093	0
PA_vRNA	233	1974	0
M_vRNA	781	809	1
PA_vRNA	403	694	0
PB2_vRNA	460	1951	0
NP_vRNA	329	815	0
NP_vRNA	330	433	0
M_vRNA	744	771	0
PA_vRNA	1974	2026	1
PB2_vRNA	568	1864	37
PB2_vRNA	680	1732	0
PB2_vRNA	253	2228	0
PB2_vRNA	719	1711	0
PB2_vRNA	277	2149	0
PB2_vRNA	455	2144	0
PB1_vRNA	307	376	0
PB2_vRNA	407	2035	0
PB2_vRNA	1557	2120	0
NA_vRNA	563	935	0
PB2_vRNA	289	2015	0
PB1_vRNA	297	2053	0
PB2_vRNA	299	2147	0
PB1_vRNA	252	478	0
PB1_vRNA	288	2131	8
PA_vRNA	493	1941	0
M_vRNA	213	877	0
NS_vRNA	346	849	0
PB2_vRNA	821	874	0
PB2_vRNA	548	1942	0
NP_vRNA	335	1304	0
PA_vRNA	489	1010	1
PB2_vRNA	481	2056	0
NP_vRNA	888	1414	1
PB1_vRNA	238	2183	0
PB2_vRNA	391	524	0
PA_vRNA	376	1864	0
PA_vRNA	793	1542	0
PB1_vRNA	427	2053	0
NA_vRNA	126	1213	0
PA_vRNA	307	1938	0
NP_vRNA	896	955	0
PA_vRNA	544	1759	0
PB2_vRNA	296	2126	0
PB1_vRNA	862	1552	5
PB2_vRNA	595	872	0
PB2_vRNA	583	1798	0
NS_vRNA	308	419	0
PB2_vRNA	509	1808	3
PB1_vRNA	376	1913	1
PB2_vRNA	333	1932	0
PB2_vRNA	499	2018	0
PB2_vRNA	708	1721	0
PA_vRNA	889	985	1
NA_vRNA	452	1077	0
PA_vRNA	264	1972	0
PB1_vRNA	430	1978	0
PA_vRNA	228	2074	0
PB1_vRNA	595	1893	0
PB2_vRNA	310	2070	3
PB1_vRNA	432	2072	0
PA_vRNA	251	2092	0
NA_vRNA	937	1011	0
PA_vRNA	425	1843	0
HA_vRNA	363	1234	0
PB1_vRNA	777	1725	107
PB2_vRNA	311	2077	0
PA_vRNA	656	1680	0
PB1_vRNA	504	2093	0
PB1_vRNA	323	2129	0
PB2_vRNA	511	2001	0
PB2_vRNA	833	919	1
PA_vRNA	320	1948	0
PB1_vRNA	467	2041	0
PA_vRNA	594	1156	0
PA_vRNA	1159	1657	0
PA_vRNA	451	1955	0
PB2_vRNA	329	2181	0
PB1_vRNA	530	1920	0
PB1_vRNA	351	1977	0
PA_vRNA	362	1882	0
PA_vRNA	252	2104	0
PB1_vRNA	437	2021	0
PB1_vRNA	493	1979	0
PA_vRNA	369	2054	0
HA_vRNA	310	339	0
HA_vRNA	1205	1243	0
PB1_vRNA	729	1221	1
NS_vRNA	397	437	0
PB2_vRNA	1700	1871	0
NP_vRNA	375	1230	0
NA_vRNA	204	253	0
PA_vRNA	163	2089	0
PA_vRNA	588	1760	0
PB2_vRNA	561	1827	2
PB2_vRNA	248	2226	0
PA_vRNA	436	2051	0
PB1_vRNA	329	2150	0
M_vRNA	97	130	1
PB1_vRNA	446	1993	2
PB1_vRNA	206	2197	0
PA_vRNA	359	1920	0
M_vRNA	205	923	0
PA_vRNA	567	1758	0
NP_vRNA	1001	1158	0
HA_vRNA	1644	1693	0
NA_vRNA	150	1074	0
PA_vRNA	694	1782	0
M_vRNA	241	307	0
HA_vRNA	1026	1293	0
PA_vRNA	543	1872	0
HA_vRNA	834	950	2
PA_vRNA	270	2038	0
NP_vRNA	756	1126	0
PA_vRNA	351	1974	0
PA_vRNA	385	2050	0
NA_vRNA	249	1271	0
PB2_vRNA	129	218	0
HA_vRNA	952	1058	0
PB2_vRNA	532	1783	0
PB1_vRNA	218	2237	3
PB2_vRNA	177	2234	3
PA_vRNA	533	1520	0
NA_vRNA	542	901	0
NP_vRNA	240	1403	0
NP_vRNA	129	741	0
PB2_vRNA	293	2102	0
NP_vRNA	568	1123	0
PB2_vRNA	410	1875	0
PB1_vRNA	676	1904	14
NP_vRNA	289	1310	0
PA_vRNA	454	1927	0
PB1_vRNA	439	1969	2
NA_vRNA	1141	1171	0
NP_vRNA	401	531	0
M_vRNA	425	522	0
PB2_vRNA	192	2070	0
NA_vRNA	333	1190	0
PA_vRNA	462	1947	0
PA_vRNA	453	1873	0
NP_vRNA	344	370	0
NP_vRNA	414	1197	1
PB2_vRNA	1430	2248	0
PB1_vRNA	166	1909	9
HA_vRNA	686	972	1
PA_vRNA	560	1130	1
PB2_vRNA	487	1995	76
PB2_vRNA	562	1867	0
PB1_vRNA	164	2221	1
PB2_vRNA	522	1910	0
HA_vRNA	268	517	0
PB1_vRNA	246	2114	0
PB2_vRNA	821	835	0
PA_vRNA	286	2048	1
PB2_vRNA	204	2153	0
PB1_vRNA	342	2120	0
PB2_vRNA	262	2196	0
PA_vRNA	314	852	4
PB2_vRNA	246	2087	0
M_vRNA	273	675	1
NP_vRNA	82	1118	0
PB2_vRNA	163	2155	0
NA_vRNA	784	882	0
PB1_vRNA	311	1978	0
HA_vRNA	444	974	1
NA_vRNA	997	1023	0
PB2_vRNA	248	2106	0
PA_vRNA	586	1783	0
PB1_vRNA	299	2065	1
M_vRNA	389	626	1
PB1_vRNA	517	1924	0
PB2_vRNA	1846	1897	0
PB1_vRNA	351	1885	0
PA_vRNA	210	1983	0
NP_vRNA	539	1108	1
NP_vRNA	396	1234	0
M_vRNA	689	748	0
PA_vRNA	522	1959	1
PA_vRNA	277	2052	0
PB1_vRNA	329	2086	0
NA_vRNA	579	702	0
PA_vRNA	347	1952	0
PB1_vRNA	433	2055	0
PA_vRNA	254	2029	0
PB2_vRNA	321	2070	0
NA_vRNA	325	562	0
HA_vRNA	264	1584	0
PB1_vRNA	204	2141	0
PA_vRNA	209	2002	0
PA_vRNA	527	1870	0
PB2_vRNA	513	1863	1
PB2_vRNA	389	1976	0
PA_vRNA	620	1823	0
PA_vRNA	1681	1905	1
PB2_vRNA	963	1960	0
PB1_vRNA	352	1939	0
PB1_vRNA	432	1886	1
PB2_vRNA	1375	1519	1
PA_vRNA	284	1952	0
PA_vRNA	241	780	0
PB1_vRNA	847	1605	0
PB1_vRNA	1320	1383	0
PA_vRNA	575	973	0
PB2_vRNA	260	2159	0
PA_vRNA	443	1975	0
PA_vRNA	391	2011	0
HA_vRNA	349	1485	0
NA_vRNA	716	767	0
PA_vRNA	398	724	0
PA_vRNA	335	1951	0
NP_vRNA	914	1044	2
NS_vRNA	232	769	0
HA_vRNA	278	1544	0
PB2_vRNA	482	1474	0
PA_vRNA	664	1055	2
PB2_vRNA	244	2136	0
M_vRNA	410	663	0
PA_vRNA	543	1678	0
PB2_vRNA	973	1122	1
HA_vRNA	186	651	2
PB2_vRNA	357	2039	0
PB1_vRNA	233	2152	0
PB2_vRNA	277	2132	0
NP_vRNA	246	1395	0
PA_vRNA	353	1982	0
PB2_vRNA	715	730	2
PB1_vRNA	385	2085	0
NA_vRNA	299	1182	1
PB1_vRNA	298	2034	0
PA_vRNA	733	1011	0
PA_vRNA	362	1889	10
PA_vRNA	389	1933	0
PA_vRNA	816	1390	0
PA_vRNA	477	1890	0
PA_vRNA	385	1863	0
PA_vRNA	508	1871	0
PB1_vRNA	309	2142	0
PB2_vRNA	635	1777	0
PB2_vRNA	847	1534	0
PA_vRNA	1224	1278	0
NP_vRNA	1229	1243	0
PA_vRNA	370	1880	0
PA_vRNA	400	1917	0
PB1_vRNA	529	1916	0
PB2_vRNA	265	2030	0
PB1_vRNA	1994	2088	0
PA_vRNA	1633	1673	0
PA_vRNA	318	1890	0
PB2_vRNA	524	1983	0
PA_vRNA	406	1917	0
NP_vRNA	199	1413	1
PA_vRNA	1142	1733	0
PB1_vRNA	482	2020	0
HA_vRNA	129	1635	3
PA_vRNA	68	1014	1
PB2_vRNA	749	1597	0
PB2_vRNA	266	1963	0
PB1_vRNA	744	1568	0
PB2_vRNA	312	2101	0
PB2_vRNA	715	1666	0
PA_vRNA	360	1917	1
PB1_vRNA	915	1576	0
PA_vRNA	233	2035	0
PA_vRNA	143	1443	0
PA_vRNA	334	2016	0
PB2_vRNA	536	971	2
PA_vRNA	1143	1948	1
PB1_vRNA	839	1632	0
PB2_vRNA	755	1618	0
PB2_vRNA	216	2184	0
PB2_vRNA	657	676	0
NA_vRNA	115	1104	0
PB2_vRNA	234	2195	0
PB2_vRNA	909	983	0
PA_vRNA	524	1807	0
PA_vRNA	1073	1786	0
PB1_vRNA	465	1939	0
PB1_vRNA	268	1158	0
PB1_vRNA	622	1952	0
PB1_vRNA	502	1787	0
M_vRNA	225	872	0
PA_vRNA	1045	1987	1
PB1_vRNA	242	853	0
PA_vRNA	356	2045	0
HA_vRNA	419	1572	0
PB1_vRNA	244	978	0
PB2_vRNA	362	610	0
PA_vRNA	137	327	1
PA_vRNA	265	2050	0
HA_vRNA	270	1250	0
NP_vRNA	514	737	2
PB2_vRNA	228	2182	0
PB1_vRNA	269	2128	0
PB1_vRNA	229	2144	1
NP_vRNA	1328	1463	2
PA_vRNA	69	1488	0
PB1_vRNA	448	2023	0
PB2_vRNA	211	2102	0
PA_vRNA	890	1417	0
PB2_vRNA	175	2180	0
NA_vRNA	264	606	0
PB2_vRNA	456	2120	0
NS_vRNA	347	816	1
PA_vRNA	787	863	0
PB2_vRNA	397	1709	0
PA_vRNA	334	1957	0
PA_vRNA	410	1974	0
PA_vRNA	389	1920	0
PB2_vRNA	216	2224	0
PB2_vRNA	386	2161	0
PA_vRNA	605	1720	0
HA_vRNA	315	1114	0
NP_vRNA	343	547	0
PB2_vRNA	216	2182	15
M_vRNA	600	622	6
PB1_vRNA	319	2004	0
M_vRNA	415	489	0
NP_vRNA	500	1097	0
M_vRNA	569	631	1
PA_vRNA	374	2096	0
PB2_vRNA	997	1040	0
PB1_vRNA	530	2047	0
NA_vRNA	659	1002	2
NS_vRNA	679	710	0
NP_vRNA	378	883	5
PB2_vRNA	398	531	4
PA_vRNA	129	1023	1
PA_vRNA	462	1802	0
PA_vRNA	400	1790	1
PA_vRNA	737	1678	0
PB1_vRNA	625	651	0
PA_vRNA	357	2012	0
PA_vRNA	812	1643	0
PA_vRNA	858	1553	0
PB1_vRNA	403	2038	0
HA_vRNA	86	521	0
PA_vRNA	246	2074	0
PB1_vRNA	1938	2008	0
NP_vRNA	468	1152	0
PB2_vRNA	321	2023	0
PA_vRNA	407	1930	1
NP_vRNA	251	421	2
NA_vRNA	446	1071	0
NA_vRNA	536	1009	0
NP_vRNA	231	1115	0
PB2_vRNA	329	2065	0
PB1_vRNA	1308	1528	0
NP_vRNA	1029	1056	0
PB1_vRNA	311	2059	0
PB2_vRNA	410	2000	0
PA_vRNA	809	832	1
PA_vRNA	249	2073	0
PB1_vRNA	401	2031	0
PB2_vRNA	2004	2059	1
HA_vRNA	541	982	0
PB2_vRNA	582	1856	0
PB2_vRNA	693	1974	0
NS_vRNA	256	601	0
PA_vRNA	495	1919	2
NA_vRNA	304	344	0
PA_vRNA	108	177	0
PB1_vRNA	1586	1620	0
PA_vRNA	258	2054	0
PA_vRNA	318	2027	0
PB1_vRNA	252	2148	0
PB1_vRNA	1123	1405	0
PB2_vRNA	363	2078	0
PB1_vRNA	270	2080	0
PA_vRNA	255	2089	0
PB2_vRNA	335	2255	0
NP_vRNA	182	1125	0
PA_vRNA	367	1933	0
PA_vRNA	469	1934	0
PB2_vRNA	393	2046	0
PB2_vRNA	570	1848	0
NA_vRNA	415	985	1
PB2_vRNA	1294	1566	1
NP_vRNA	483	534	0
NP_vRNA	1286	1298	7
M_vRNA	518	581	0
PA_vRNA	391	1879	3
NP_vRNA	520	1180	0
PB1_vRNA	643	667	3
PB2_vRNA	323	2025	0
PB1_vRNA	219	2178	0
M_vRNA	599	633	0
PA_vRNA	485	2005	97
M_vRNA	188	634	0
PA_vRNA	1063	2175	0
NA_vRNA	88	989	0
PA_vRNA	208	1946	0
PB1_vRNA	1915	1965	13
PB2_vRNA	488	2008	0
NA_vRNA	468	1021	0
PB2_vRNA	689	1821	0
HA_vRNA	370	1506	0
M_vRNA	392	590	0
HA_vRNA	1387	1432	0
PB2_vRNA	608	1743	0
PB1_vRNA	616	1768	0
PB1_vRNA	321	2115	0
NP_vRNA	951	1036	0
PB1_vRNA	683	1920	0
PB2_vRNA	571	1830	0
PB2_vRNA	467	560	0
NA_vRNA	195	1257	0
PA_vRNA	527	1932	0
PB2_vRNA	968	1217	0
PB1_vRNA	309	2155	0
NP_vRNA	384	1176	0
NA_vRNA	789	1091	0
M_vRNA	256	283	0
PA_vRNA	855	1617	0
NP_vRNA	984	1035	0
PA_vRNA	708	1548	0
PB2_vRNA	344	2046	0
PA_vRNA	343	1677	0
PA_vRNA	362	2028	0
PB2_vRNA	153	1421	0
PB2_vRNA	335	2028	0
PB1_vRNA	397	1977	0
NP_vRNA	798	837	0
PB2_vRNA	288	2110	0
PB2_vRNA	699	1809	0
HA_vRNA	640	1228	0
NA_vRNA	421	1126	0
PB2_vRNA	607	1855	0
PA_vRNA	313	1948	0
PB2_vRNA	251	2234	0
NA_vRNA	845	883	0
PB2_vRNA	438	2039	0
PB2_vRNA	1187	1209	1
NP_vRNA	344	907	1
NP_vRNA	895	939	0
NA_vRNA	141	1052	1
NP_vRNA	148	738	0
PB1_vRNA	298	706	0
PB1_vRNA	467	2016	193
PB2_vRNA	1154	1218	1
HA_vRNA	1052	1318	0
PB2_vRNA	438	2049	0
PA_vRNA	251	2095	0
NA_vRNA	270	1016	1
PA_vRNA	282	2051	0
PB2_vRNA	263	2138	1
M_vRNA	305	703	2
PB1_vRNA	299	2229	0
PA_vRNA	454	1916	0
NP_vRNA	99	915	0
PA_vRNA	622	1681	0
HA_vRNA	395	1470	1
NP_vRNA	428	455	0
PB1_vRNA	298	2199	0
PB1_vRNA	1192	1232	0
NP_vRNA	987	1156	3
PA_vRNA	1164	1870	0
NA_vRNA	614	935	0
PA_vRNA	462	1789	0
PB1_vRNA	300	2152	0
PB1_vRNA	185	2148	0
PA_vRNA	238	2073	0
PA_vRNA	378	1871	0
PB2_vRNA	200	2249	1
PB1_vRNA	362	2056	1
PA_vRNA	405	1998	0
