segment	fivePrime	threePrime	counts
PB2_vRNA	928	1830	0
NP_vRNA	896	955	0
PB2_vRNA	400	1973	0
NA_vRNA	272	296	0
PB2_vRNA	595	872	1
PB2_vRNA	333	1932	147
PA_vRNA	543	1843	0
PA_vRNA	889	985	0
PA_vRNA	1251	1776	0
PA_vRNA	307	2040	0
NS_vRNA	237	329	0
PB2_vRNA	901	1472	2
PA_vRNA	1094	1122	0
PA_vRNA	843	2065	0
PB2_vRNA	348	2154	0
PB2_vRNA	627	1790	0
PB1_vRNA	541	1782	0
PB2_vRNA	311	2077	0
NA_vRNA	122	317	1
PA_vRNA	130	1964	0
PB2_vRNA	218	288	1
M_vRNA	137	300	0
PA_vRNA	602	1802	0
PA_vRNA	1042	1570	0
PB2_vRNA	974	1562	0
PA_vRNA	220	1938	0
PB2_vRNA	392	505	1
M_vRNA	445	695	0
PA_vRNA	526	1818	1
PB1_vRNA	818	1788	0
NA_vRNA	640	719	0
PA_vRNA	406	450	0
PB2_vRNA	350	2075	44
PB2_vRNA	504	1960	0
PA_vRNA	329	1724	0
NA_vRNA	212	1113	0
PB2_vRNA	597	1860	0
HA_vRNA	541	1469	0
PA_vRNA	317	2079	0
HA_vRNA	1209	1250	0
PA_vRNA	362	1882	0
PA_vRNA	410	2055	0
PB1_vRNA	437	2021	0
PB1_vRNA	578	2093	0
PA_vRNA	438	1931	0
PB1_vRNA	729	1221	1
PB2_vRNA	1082	1114	0
HA_vRNA	1272	1529	0
PB2_vRNA	388	2015	0
NP_vRNA	1442	1508	1
M_vRNA	97	130	1
NP_vRNA	803	934	0
PB1_vRNA	446	1993	2734
PA_vRNA	354	2036	0
NP_vRNA	1258	1289	0
PA_vRNA	557	1931	0
PA_vRNA	567	1758	0
PB2_vRNA	524	1956	0
PA_vRNA	760	808	0
M_vRNA	275	711	0
HA_vRNA	834	950	1
PA_vRNA	509	1819	0
NP_vRNA	756	1126	0
PB1_vRNA	289	2115	0
NP_vRNA	813	862	0
NS_vRNA	428	518	0
PB2_vRNA	264	2167	0
PB2_vRNA	277	1822	0
PB2_vRNA	332	2185	0
HA_vRNA	271	527	1
PB1_vRNA	378	2113	0
PB1_vRNA	430	1936	0
PB2_vRNA	390	2180	0
PA_vRNA	651	1656	0
HA_vRNA	971	1381	3
PB2_vRNA	554	1871	0
HA_vRNA	451	1465	0
PB1_vRNA	587	1927	0
NA_vRNA	358	1207	0
PA_vRNA	196	2089	0
PB2_vRNA	382	2083	0
HA_vRNA	486	1434	0
PB2_vRNA	383	2058	0
PA_vRNA	249	2097	0
PB1_vRNA	234	274	23
HA_vRNA	686	972	1
NA_vRNA	168	919	1
PB1_vRNA	162	2230	0
PA_vRNA	171	2148	0
PB2_vRNA	319	2078	0
PB2_vRNA	204	2153	0
PB2_vRNA	277	2163	0
M_vRNA	273	675	3
HA_vRNA	878	1122	0
PB2_vRNA	94	359	0
PB1_vRNA	301	2148	0
PB1_vRNA	1988	2155	0
PB2_vRNA	465	1720	0
PA_vRNA	532	1776	7
PB2_vRNA	639	1774	0
PA_vRNA	1129	1672	0
PB2_vRNA	821	1613	0
NP_vRNA	752	1214	0
PB2_vRNA	510	1873	0
PA_vRNA	1968	2043	1
NA_vRNA	579	702	0
NP_vRNA	193	1453	0
PA_vRNA	1681	1905	0
PB1_vRNA	377	2093	0
PA_vRNA	612	633	0
PB1_vRNA	684	1924	0
PA_vRNA	275	2044	0
HA_vRNA	296	1564	0
PA_vRNA	1173	1255	0
NP_vRNA	867	1192	1
PB1_vRNA	1320	1383	0
PB2_vRNA	119	184	0
PA_vRNA	527	1943	0
PB1_vRNA	621	1923	0
PA_vRNA	711	1580	1
PB2_vRNA	342	2052	0
PA_vRNA	391	2011	0
PA_vRNA	251	2106	0
PB1_vRNA	829	1458	0
PA_vRNA	167	184	673
PB1_vRNA	417	2015	0
NP_vRNA	914	1044	3
PA_vRNA	470	1819	0
PA_vRNA	256	2104	0
PA_vRNA	665	1693	0
NP_vRNA	216	981	0
HA_vRNA	1298	1374	1
HA_vRNA	186	651	1
PB1_vRNA	233	2152	0
PA_vRNA	1415	1469	1
PB1_vRNA	321	2139	0
M_vRNA	348	374	0
PB2_vRNA	594	2122	0
HA_vRNA	209	250	0
NA_vRNA	296	363	0
PB2_vRNA	1291	1513	2
NS_vRNA	307	625	1
PB1_vRNA	370	1988	0
PB1_vRNA	292	308	0
NA_vRNA	456	1062	0
PB2_vRNA	243	2108	0
PB2_vRNA	214	2244	0
PB1_vRNA	238	2074	1
PA_vRNA	285	2054	0
PA_vRNA	151	1051	0
HA_vRNA	442	1446	0
NS_vRNA	213	541	0
PA_vRNA	589	1715	1
PB1_vRNA	774	1732	0
PA_vRNA	240	1064	1
PA_vRNA	603	1689	0
PA_vRNA	386	1961	0
PB2_vRNA	230	2161	0
PB1_vRNA	387	2061	1
PB1_vRNA	429	2033	0
PB2_vRNA	293	2125	0
PB1_vRNA	771	1667	0
PB2_vRNA	749	1597	0
PA_vRNA	444	1843	0
PA_vRNA	355	1672	0
PA_vRNA	526	1716	0
PB1_vRNA	317	2062	114
PB1_vRNA	702	1781	0
PA_vRNA	334	2016	0
PA_vRNA	420	1983	0
NA_vRNA	581	672	3
PA_vRNA	1143	1948	1
NA_vRNA	638	758	1
PA_vRNA	491	1999	0
PA_vRNA	318	2041	0
NS_vRNA	549	631	0
PA_vRNA	249	2082	0
PA_vRNA	624	1773	0
PB2_vRNA	285	2126	0
PA_vRNA	544	1792	0
PB1_vRNA	242	853	0
HA_vRNA	376	1534	0
NA_vRNA	1036	1076	0
PA_vRNA	496	1757	0
NA_vRNA	56	187	1
PA_vRNA	544	1767	1
PA_vRNA	758	1610	0
PB1_vRNA	1838	2053	0
PB2_vRNA	1857	1950	0
NP_vRNA	514	737	1
PA_vRNA	385	1977	0
NA_vRNA	163	1161	0
NP_vRNA	836	872	1
PA_vRNA	679	1769	0
NS_vRNA	347	816	3
NP_vRNA	858	1396	1
HA_vRNA	438	1315	0
PB2_vRNA	523	1957	0
NP_vRNA	459	1257	0
HA_vRNA	716	761	0
PB1_vRNA	569	1932	0
PA_vRNA	646	1610	0
PA_vRNA	454	1931	0
NS_vRNA	243	714	0
M_vRNA	600	622	0
PB2_vRNA	423	2038	0
PA_vRNA	774	1749	17
PB1_vRNA	447	1996	0
PB2_vRNA	313	2121	0
PB1_vRNA	299	2091	0
NA_vRNA	639	807	0
NS_vRNA	149	199	0
M_vRNA	569	631	2
PA_vRNA	722	753	0
NA_vRNA	231	598	1
NA_vRNA	659	1002	2
NP_vRNA	378	883	2
PB2_vRNA	398	531	0
PA_vRNA	235	1999	0
PA_vRNA	241	2036	0
PA_vRNA	400	1790	0
PA_vRNA	758	1611	0
PB1_vRNA	223	2167	0
HA_vRNA	357	1073	0
PB1_vRNA	414	2023	0
PB2_vRNA	252	2184	0
PB1_vRNA	481	1267	0
NP_vRNA	184	1132	0
HA_vRNA	106	172	0
PB2_vRNA	707	748	0
PA_vRNA	486	2054	0
PA_vRNA	373	501	0
PA_vRNA	539	2024	0
PB1_vRNA	480	1928	0
NA_vRNA	533	878	1
HA_vRNA	90	659	0
PA_vRNA	349	2065	0
PB1_vRNA	295	2153	0
PA_vRNA	329	377	0
PB2_vRNA	683	1689	0
HA_vRNA	184	1461	0
PB2_vRNA	2004	2059	1
PB2_vRNA	582	1856	2
PA_vRNA	234	2041	0
PA_vRNA	108	177	0
M_vRNA	688	742	1
PA_vRNA	261	2072	0
PB1_vRNA	252	2148	0
PB1_vRNA	278	2121	0
PB1_vRNA	252	2153	0
PA_vRNA	582	907	2
PB1_vRNA	491	1268	1
NA_vRNA	721	852	0
NA_vRNA	186	1174	0
NA_vRNA	150	1324	0
PB2_vRNA	1294	1566	1
PB2_vRNA	767	843	1
HA_vRNA	285	1638	0
PB1_vRNA	432	1952	0
PA_vRNA	472	1783	0
PA_vRNA	2002	2021	0
PB2_vRNA	121	1625	1
NA_vRNA	641	669	0
PB1_vRNA	424	1957	0
M_vRNA	131	620	1
PB2_vRNA	876	1170	0
PB2_vRNA	332	1984	269
M_vRNA	244	274	0
PA_vRNA	369	1729	0
PA_vRNA	286	1992	0
NP_vRNA	163	481	0
PB2_vRNA	358	2026	0
PA_vRNA	822	838	0
PA_vRNA	208	1944	0
NS_vRNA	360	550	0
PA_vRNA	294	2051	0
PB1_vRNA	644	1769	0
HA_vRNA	1360	1499	1
NP_vRNA	569	1006	0
M_vRNA	274	371	1
PB2_vRNA	528	1959	0
PA_vRNA	447	1878	0
PB1_vRNA	374	2050	0
PB2_vRNA	1744	2200	0
PB2_vRNA	1076	1097	0
NP_vRNA	120	888	0
HA_vRNA	405	1518	0
NS_vRNA	273	753	0
PA_vRNA	584	1678	0
NS_vRNA	71	150	0
PA_vRNA	265	2073	0
PB1_vRNA	1694	1728	0
NP_vRNA	984	1035	1
PB2_vRNA	335	364	0
NA_vRNA	316	630	0
PA_vRNA	253	2076	0
NP_vRNA	206	1397	0
PB2_vRNA	288	2110	0
PB1_vRNA	437	1980	0
NA_vRNA	684	841	2
NA_vRNA	480	1017	0
PB1_vRNA	568	1925	0
PB2_vRNA	438	2039	0
NP_vRNA	344	907	0
PA_vRNA	1370	1421	0
HA_vRNA	687	1504	0
PA_vRNA	348	1999	0
PA_vRNA	209	2001	0
PB1_vRNA	1683	1723	0
PA_vRNA	606	1844	0
NP_vRNA	694	889	0
HA_vRNA	332	1523	0
NP_vRNA	262	1278	0
PB1_vRNA	267	2180	0
PB1_vRNA	798	1707	0
PB2_vRNA	246	2167	0
PA_vRNA	165	2072	0
PA_vRNA	622	1681	0
PA_vRNA	303	1997	0
NP_vRNA	234	1377	0
PA_vRNA	615	1643	1
PB1_vRNA	300	2152	0
PA_vRNA	811	1734	0
NP_vRNA	477	1179	0
PA_vRNA	1263	1397	5
PB2_vRNA	703	889	0
PB1_vRNA	831	1678	0
PB2_vRNA	924	1486	0
NA_vRNA	667	924	0
PB2_vRNA	789	2187	1
M_vRNA	391	649	6
NA_vRNA	562	1049	0
NA_vRNA	606	1111	0
PB1_vRNA	831	1668	0
HA_vRNA	1260	1273	0
NP_vRNA	328	1094	0
HA_vRNA	657	1208	0
PB2_vRNA	268	2090	0
PB2_vRNA	504	969	0
PA_vRNA	279	1909	0
PB2_vRNA	885	1158	0
NP_vRNA	613	984	0
PB1_vRNA	268	2183	0
PB1_vRNA	514	1930	56
NP_vRNA	202	1404	22
PA_vRNA	485	1670	5
HA_vRNA	751	1512	0
PA_vRNA	320	2073	0
PB2_vRNA	369	2016	0
PA_vRNA	831	1531	1
PB1_vRNA	496	1868	0
PA_vRNA	561	1962	0
HA_vRNA	768	891	0
NP_vRNA	817	914	0
NP_vRNA	270	1341	0
NA_vRNA	580	1104	0
HA_vRNA	832	1318	0
NP_vRNA	379	944	0
PA_vRNA	427	1933	0
PB2_vRNA	255	326	0
PB1_vRNA	971	1155	5
NA_vRNA	275	1302	0
PA_vRNA	753	1762	3
PB1_vRNA	372	1919	0
PA_vRNA	288	312	0
PB2_vRNA	326	2027	0
NA_vRNA	364	500	0
NA_vRNA	742	855	0
PA_vRNA	221	2070	0
PA_vRNA	381	2019	0
PA_vRNA	245	924	0
PB2_vRNA	226	2182	0
PA_vRNA	321	1922	0
NA_vRNA	630	691	2
PB2_vRNA	575	2037	0
HA_vRNA	851	1406	0
PA_vRNA	226	953	1
PA_vRNA	511	1758	0
PB2_vRNA	397	2120	0
NS_vRNA	166	786	0
PB2_vRNA	375	2013	0
NP_vRNA	396	1185	0
PA_vRNA	477	2028	0
PA_vRNA	266	2000	0
PB2_vRNA	1459	1492	0
PA_vRNA	434	1946	0
PA_vRNA	220	2051	0
PB1_vRNA	231	2184	0
PB1_vRNA	449	1996	0
PB1_vRNA	225	844	0
PB1_vRNA	188	2180	3
PB2_vRNA	562	1932	0
NS_vRNA	664	832	0
PA_vRNA	694	1762	0
PB1_vRNA	496	2051	0
PA_vRNA	273	2036	0
PA_vRNA	599	1265	1
PB1_vRNA	767	1708	0
PB2_vRNA	1627	1805	0
PA_vRNA	1454	1944	0
PA_vRNA	433	1893	0
NA_vRNA	543	1202	0
PA_vRNA	334	1865	0
PB2_vRNA	373	2041	0
NP_vRNA	737	905	0
PA_vRNA	774	1532	0
PB1_vRNA	499	1768	0
PB1_vRNA	252	321	109
PB2_vRNA	273	2186	0
PB2_vRNA	389	878	0
NP_vRNA	248	1421	0
NP_vRNA	207	1427	0
PB1_vRNA	787	1621	0
PB1_vRNA	773	1694	0
PA_vRNA	1038	2103	0
NP_vRNA	414	474	0
HA_vRNA	551	1363	0
PA_vRNA	329	2025	2
PB2_vRNA	1545	1572	0
PA_vRNA	302	2051	0
PA_vRNA	568	1152	1
NP_vRNA	525	773	0
PB1_vRNA	917	1646	0
PA_vRNA	401	926	0
PA_vRNA	647	1620	0
PA_vRNA	526	1861	0
NP_vRNA	472	1008	0
PB2_vRNA	461	1943	68
PB2_vRNA	926	1644	0
PB2_vRNA	509	1920	0
M_vRNA	230	409	3
PB1_vRNA	483	1972	0
PA_vRNA	481	1826	2
PB1_vRNA	349	1299	0
PB2_vRNA	263	2128	0
HA_vRNA	466	1446	0
PB1_vRNA	903	1464	4
NP_vRNA	458	643	0
PB2_vRNA	262	306	0
PB2_vRNA	333	1490	1
PB2_vRNA	359	2127	0
PA_vRNA	598	1097	0
PB1_vRNA	312	1878	0
HA_vRNA	614	1219	0
NP_vRNA	283	1273	0
PB1_vRNA	446	1918	0
PB2_vRNA	648	1854	0
PA_vRNA	676	1707	0
HA_vRNA	207	1190	0
PB1_vRNA	298	2015	0
PA_vRNA	293	2033	0
M_vRNA	425	645	1
PA_vRNA	265	2016	0
M_vRNA	703	909	0
PB2_vRNA	293	2146	0
PA_vRNA	226	2074	0
PB2_vRNA	382	1903	0
PB2_vRNA	703	2053	0
PB2_vRNA	280	2083	0
HA_vRNA	264	876	2
PB2_vRNA	251	2273	0
NP_vRNA	386	1062	2
NP_vRNA	420	831	1
PA_vRNA	220	2068	0
PB1_vRNA	127	1844	0
PA_vRNA	236	1956	0
PA_vRNA	143	1015	2
PA_vRNA	969	1530	0
NA_vRNA	370	921	0
NP_vRNA	1234	1293	0
NA_vRNA	1115	1151	0
PB2_vRNA	438	1961	0
PB1_vRNA	269	2150	0
PB2_vRNA	360	2068	28
NA_vRNA	516	938	0
PB1_vRNA	360	2214	0
PA_vRNA	285	316	1
HA_vRNA	82	823	0
PB2_vRNA	731	1601	0
PB2_vRNA	391	1248	0
NA_vRNA	398	1065	0
PB2_vRNA	1296	1371	0
PA_vRNA	226	2163	0
NS_vRNA	240	366	0
PA_vRNA	265	1904	0
NP_vRNA	883	1208	1
HA_vRNA	259	513	0
NA_vRNA	330	922	0
NP_vRNA	1388	1451	0
PA_vRNA	296	2052	0
NA_vRNA	405	562	0
PB1_vRNA	401	1920	0
PA_vRNA	436	1897	0
NP_vRNA	348	1229	0
NP_vRNA	1206	1305	1
NA_vRNA	418	452	0
PB1_vRNA	624	649	1
PA_vRNA	1085	1694	0
NP_vRNA	428	1234	0
PA_vRNA	100	1476	1
PA_vRNA	593	1310	1
PA_vRNA	928	1390	0
PA_vRNA	536	1783	0
M_vRNA	290	402	0
NS_vRNA	242	514	1
PB2_vRNA	1530	2113	0
PB2_vRNA	531	1120	0
PB2_vRNA	1589	1737	0
PB1_vRNA	317	2153	0
PA_vRNA	303	2066	0
PB2_vRNA	608	1856	3
PB1_vRNA	66	109	0
NA_vRNA	385	939	0
PB1_vRNA	434	1940	0
PB1_vRNA	241	1596	1
NS_vRNA	356	436	0
PB1_vRNA	405	2015	0
NA_vRNA	391	1283	0
HA_vRNA	398	675	1
PB2_vRNA	525	1958	64
PB1_vRNA	286	2153	0
PB1_vRNA	229	2208	0
PA_vRNA	1604	1946	1
PB1_vRNA	330	2074	34
NP_vRNA	416	1252	0
PB1_vRNA	338	2103	0
NP_vRNA	887	1362	0
NS_vRNA	449	557	0
NA_vRNA	91	1130	0
HA_vRNA	356	1499	0
PA_vRNA	209	2091	0
PB1_vRNA	408	460	0
PA_vRNA	704	1505	0
PB1_vRNA	435	1932	0
PB1_vRNA	415	2274	0
NP_vRNA	938	984	0
PB1_vRNA	526	2014	0
NS_vRNA	255	653	0
PA_vRNA	652	1719	0
NP_vRNA	898	924	0
PB2_vRNA	618	1823	0
PA_vRNA	486	1816	0
PB1_vRNA	1271	1719	0
NA_vRNA	324	759	0
HA_vRNA	560	632	0
NP_vRNA	277	1339	0
NA_vRNA	282	548	1
PA_vRNA	275	2026	0
PB2_vRNA	591	647	0
NA_vRNA	418	1046	0
PB1_vRNA	415	2148	0
PB2_vRNA	877	2043	1
HA_vRNA	431	1621	1
NP_vRNA	711	1032	0
PA_vRNA	1024	2048	1
HA_vRNA	163	1160	2
PA_vRNA	2035	2045	46
NS_vRNA	388	669	0
PB2_vRNA	634	1840	0
NS_vRNA	309	513	0
PB1_vRNA	557	2000	0
PA_vRNA	462	536	1
HA_vRNA	453	1458	0
HA_vRNA	681	1235	3
PB2_vRNA	286	2164	0
PB2_vRNA	877	1027	0
NP_vRNA	151	907	1
PA_vRNA	334	1770	0
NP_vRNA	735	1392	0
M_vRNA	186	311	0
NA_vRNA	147	1147	2
PB2_vRNA	187	2041	0
PA_vRNA	1049	1656	1
PA_vRNA	137	642	0
PB2_vRNA	750	1243	1
PA_vRNA	268	2109	0
PB2_vRNA	289	2064	0
NP_vRNA	521	850	1
PB2_vRNA	136	366	4
PB2_vRNA	477	1985	0
NA_vRNA	669	929	0
PA_vRNA	411	472	0
NS_vRNA	411	476	0
M_vRNA	426	643	0
M_vRNA	702	740	1
PB1_vRNA	445	2010	0
PA_vRNA	110	1044	0
PB1_vRNA	267	1921	0
NP_vRNA	259	1351	1
M_vRNA	209	390	0
PB1_vRNA	235	2178	0
PB1_vRNA	353	2103	0
M_vRNA	574	648	0
PA_vRNA	249	2057	0
PA_vRNA	592	637	0
PB1_vRNA	215	2072	0
PB1_vRNA	231	1256	3
NP_vRNA	613	1167	0
PA_vRNA	226	2033	0
PB1_vRNA	489	2004	0
PB1_vRNA	730	1799	0
PB2_vRNA	269	2184	0
PB2_vRNA	712	2168	0
PA_vRNA	527	1985	0
PB2_vRNA	286	2182	0
NP_vRNA	262	1409	0
NS_vRNA	70	149	1
HA_vRNA	319	1474	0
PB1_vRNA	437	1997	0
NA_vRNA	413	1139	1
PA_vRNA	690	1624	6
PA_vRNA	664	1591	0
PB1_vRNA	311	2115	0
PB2_vRNA	227	2269	7
PB1_vRNA	353	2127	0
PB1_vRNA	505	1990	0
NP_vRNA	518	1109	0
PB2_vRNA	901	1244	0
PA_vRNA	705	1562	0
PB1_vRNA	448	2069	0
PB1_vRNA	500	1892	0
PB2_vRNA	525	2061	1
PB2_vRNA	467	502	0
HA_vRNA	270	487	1
HA_vRNA	766	1299	1
PA_vRNA	172	2151	0
PB2_vRNA	147	1469	0
PA_vRNA	1081	1814	0
NS_vRNA	239	504	0
PA_vRNA	454	1904	0
PB2_vRNA	510	1897	0
PA_vRNA	1236	1590	1
HA_vRNA	310	1611	0
PA_vRNA	526	1803	0
PA_vRNA	224	1981	0
PA_vRNA	364	2052	0
PA_vRNA	1042	1609	1
PA_vRNA	57	1053	0
NA_vRNA	656	934	0
PB2_vRNA	553	1767	0
PB1_vRNA	242	1903	0
PB1_vRNA	599	1575	0
PA_vRNA	284	2028	0
PB2_vRNA	368	2092	0
PB2_vRNA	229	2126	0
NP_vRNA	1109	1167	1
PB2_vRNA	279	2145	0
NP_vRNA	287	1341	0
NS_vRNA	180	206	0
PB1_vRNA	911	1069	0
NA_vRNA	749	1071	1
NA_vRNA	257	443	0
PB1_vRNA	491	559	0
PB1_vRNA	378	2002	0
PB1_vRNA	445	501	0
PA_vRNA	255	2055	0
PB1_vRNA	260	1743	0
HA_vRNA	276	669	0
NP_vRNA	120	1059	0
PB2_vRNA	1011	1245	0
NP_vRNA	35	636	2
PA_vRNA	415	2023	0
PA_vRNA	208	2144	0
NP_vRNA	232	1375	0
NA_vRNA	900	1236	0
NS_vRNA	768	819	0
PA_vRNA	907	1337	0
PB1_vRNA	274	1003	0
PB1_vRNA	359	1979	0
PA_vRNA	260	312	0
PB1_vRNA	352	2091	0
PA_vRNA	765	868	0
PA_vRNA	264	2023	0
NP_vRNA	277	1368	0
PB1_vRNA	221	2236	0
PB1_vRNA	1703	1735	0
PA_vRNA	225	2029	0
PA_vRNA	483	1819	0
NP_vRNA	1022	1148	1
PB2_vRNA	202	2243	0
HA_vRNA	187	545	0
PA_vRNA	371	1944	0
PB1_vRNA	2152	2195	0
PB1_vRNA	252	2189	0
PA_vRNA	238	2017	0
PA_vRNA	353	2058	0
NP_vRNA	220	1038	0
PB2_vRNA	130	1695	1
NP_vRNA	580	694	0
PB2_vRNA	728	1675	0
PA_vRNA	1155	1716	0
PB1_vRNA	265	2176	0
PB2_vRNA	568	1863	0
PB2_vRNA	475	1504	0
PB1_vRNA	340	2113	0
PA_vRNA	247	1371	0
NA_vRNA	356	1214	0
NP_vRNA	175	1409	0
PA_vRNA	434	1828	0
HA_vRNA	657	1519	0
PA_vRNA	404	2116	0
PB1_vRNA	858	1741	0
PB1_vRNA	268	2161	0
PA_vRNA	249	2099	0
HA_vRNA	678	1519	1
NA_vRNA	169	636	0
PA_vRNA	131	460	1
HA_vRNA	979	1065	0
PB1_vRNA	434	1914	0
PB1_vRNA	568	1995	0
PB2_vRNA	439	2054	0
NA_vRNA	295	963	1
PA_vRNA	1020	1695	1
NA_vRNA	791	859	0
NA_vRNA	401	1037	6
PA_vRNA	2030	2097	0
PB1_vRNA	412	1981	0
PA_vRNA	109	163	0
PB1_vRNA	463	2063	0
NP_vRNA	832	872	0
PA_vRNA	253	2062	0
PA_vRNA	301	1977	0
HA_vRNA	751	878	1
PB1_vRNA	817	1559	2
PB1_vRNA	229	2191	0
NA_vRNA	349	531	0
M_vRNA	818	879	0
PB1_vRNA	516	1891	0
PA_vRNA	402	1333	0
PB1_vRNA	644	1811	14
PA_vRNA	262	2050	0
PA_vRNA	150	170	0
PA_vRNA	241	2035	0
NA_vRNA	184	1274	0
PB2_vRNA	510	1979	0
PA_vRNA	451	1881	0
PB2_vRNA	134	1384	0
PB2_vRNA	577	1961	0
PB2_vRNA	454	1978	0
PB2_vRNA	581	1798	0
PB2_vRNA	1142	1505	0
PB2_vRNA	345	2000	0
PB1_vRNA	427	2019	667
PA_vRNA	297	2038	0
NA_vRNA	676	926	0
HA_vRNA	585	703	3
PB2_vRNA	385	1934	0
NA_vRNA	413	1063	0
NS_vRNA	261	799	1
PB1_vRNA	475	1923	0
NA_vRNA	120	839	0
M_vRNA	184	495	0
PA_vRNA	569	1643	0
HA_vRNA	205	246	0
NA_vRNA	342	604	0
PA_vRNA	334	2042	0
PA_vRNA	219	2106	0
HA_vRNA	130	1554	0
PB2_vRNA	803	1050	0
PA_vRNA	277	1999	0
PB1_vRNA	372	2089	0
M_vRNA	425	629	0
PB1_vRNA	384	2033	0
NP_vRNA	1121	1544	0
NA_vRNA	853	879	0
PA_vRNA	243	737	0
PB2_vRNA	324	2062	0
PB2_vRNA	312	2151	0
PA_vRNA	114	175	2
HA_vRNA	1508	1531	2
PB1_vRNA	1815	2032	1
NP_vRNA	1508	1519	0
NA_vRNA	272	1048	0
PA_vRNA	1183	1711	0
NA_vRNA	429	458	1
NA_vRNA	886	1029	0
PB2_vRNA	498	1881	0
PB1_vRNA	353	2017	0
HA_vRNA	275	1562	0
NP_vRNA	480	1029	0
NP_vRNA	347	546	0
NA_vRNA	198	1223	0
PA_vRNA	611	1787	0
PB1_vRNA	316	2037	0
PB1_vRNA	172	2033	0
PB2_vRNA	481	1844	0
PA_vRNA	441	1845	0
PB2_vRNA	392	2131	0
PB1_vRNA	415	1925	0
HA_vRNA	82	150	0
PB2_vRNA	311	2072	0
PB2_vRNA	596	1871	0
PB2_vRNA	1013	1047	0
NP_vRNA	230	1369	0
PB2_vRNA	375	1973	0
NA_vRNA	251	1224	0
M_vRNA	447	643	0
NP_vRNA	439	475	1
NP_vRNA	447	1126	0
PA_vRNA	378	1902	0
PB2_vRNA	298	558	1
PA_vRNA	237	1942	0
PA_vRNA	1430	1598	0
PB1_vRNA	417	2045	0
PB2_vRNA	211	286	0
HA_vRNA	531	592	1
NP_vRNA	413	814	0
PB1_vRNA	541	1638	0
NP_vRNA	245	1442	0
PB1_vRNA	241	1902	286
M_vRNA	869	903	0
PA_vRNA	115	162	0
NA_vRNA	382	1024	120
PB2_vRNA	186	254	0
PB2_vRNA	707	1671	0
NS_vRNA	305	330	0
PA_vRNA	800	1603	0
PB1_vRNA	438	2126	0
PA_vRNA	498	2013	0
PA_vRNA	636	1803	0
PA_vRNA	1125	1154	0
PB1_vRNA	949	1562	0
PA_vRNA	610	1868	0
PB2_vRNA	660	931	0
PA_vRNA	290	1956	0
PA_vRNA	691	1625	0
PA_vRNA	904	2018	165
NS_vRNA	230	616	0
PA_vRNA	255	2094	0
HA_vRNA	183	708	0
PB1_vRNA	697	754	1
M_vRNA	816	857	0
PB2_vRNA	319	2191	0
NP_vRNA	899	928	0
PA_vRNA	279	2092	0
NP_vRNA	217	253	0
NS_vRNA	504	542	0
PA_vRNA	341	1981	0
PB2_vRNA	422	2034	0
HA_vRNA	651	1170	1
NA_vRNA	622	837	0
PB1_vRNA	432	1950	0
PA_vRNA	292	1973	0
PB2_vRNA	391	2170	0
PA_vRNA	139	1657	0
NP_vRNA	280	1368	0
HA_vRNA	656	1356	0
NP_vRNA	166	1017	0
NP_vRNA	547	643	0
HA_vRNA	764	1383	0
HA_vRNA	516	1422	0
PA_vRNA	364	1999	0
NS_vRNA	222	737	0
HA_vRNA	486	1116	0
NS_vRNA	284	368	0
PB1_vRNA	444	2030	91
NA_vRNA	217	1270	7
PA_vRNA	416	966	0
M_vRNA	490	712	0
NP_vRNA	1304	1330	0
PB1_vRNA	432	2099	0
PA_vRNA	414	2000	0
NP_vRNA	273	1419	0
PB2_vRNA	229	2147	0
PB2_vRNA	634	1891	0
PA_vRNA	462	1722	0
PB1_vRNA	648	1716	0
PB1_vRNA	178	1958	911
PA_vRNA	160	1581	0
PB2_vRNA	600	643	2
HA_vRNA	547	1135	0
NA_vRNA	325	611	0
NP_vRNA	1088	1486	1
HA_vRNA	163	1228	1
PA_vRNA	433	1822	0
PA_vRNA	330	2024	2
PB2_vRNA	600	1839	0
PB2_vRNA	328	2062	0
HA_vRNA	840	1270	0
NA_vRNA	1172	1225	0
M_vRNA	418	538	0
PB1_vRNA	275	333	2
PB2_vRNA	409	2065	0
PB2_vRNA	267	2054	0
PB1_vRNA	697	1911	1
PB2_vRNA	811	1552	1
HA_vRNA	212	540	1
NS_vRNA	827	843	0
PB2_vRNA	289	2232	0
PB1_vRNA	528	2004	1
PB2_vRNA	1100	1127	0
PA_vRNA	622	1717	4
HA_vRNA	693	918	1
NP_vRNA	651	796	0
PB1_vRNA	284	2138	3
M_vRNA	197	762	0
M_vRNA	493	551	0
NP_vRNA	177	1424	0
NP_vRNA	153	1127	0
HA_vRNA	694	1516	0
PB2_vRNA	381	1366	3
PB2_vRNA	662	1118	0
NA_vRNA	227	1327	0
PA_vRNA	210	379	0
PB2_vRNA	236	2221	0
PB1_vRNA	324	2020	0
PB1_vRNA	654	1694	0
PA_vRNA	752	894	0
NS_vRNA	580	644	0
M_vRNA	209	815	0
PA_vRNA	453	529	0
PB1_vRNA	425	2193	0
PB1_vRNA	180	1982	0
M_vRNA	368	641	1
NP_vRNA	812	952	0
PB1_vRNA	289	386	0
PA_vRNA	457	1479	0
NP_vRNA	952	1423	3
PB2_vRNA	452	513	0
PA_vRNA	346	1958	0
NP_vRNA	653	1062	0
